trading_date,ticker,open,high,low,close,adj_close,volume
2022-01-04,IBOVESPA,103922.0,104276.0,103096.0,103514.0,103514.0,11491600
2022-01-05,IBOVESPA,103514.0,103514.0,100850.0,101006.0,101006.0,0
2022-01-06,IBOVESPA,101006.0,102235.0,101000.0,101561.0,101561.0,11749200
2022-01-07,IBOVESPA,101561.0,102719.0,101104.0,102719.0,102719.0,11733200
2022-01-10,IBOVESPA,102719.0,102719.0,101038.0,101945.0,101945.0,10264700
2022-01-11,IBOVESPA,101946.0,103780.0,101918.0,103779.0,103779.0,12421500
2022-01-12,IBOVESPA,103779.0,105869.0,103771.0,105686.0,105686.0,13026500
2022-01-13,IBOVESPA,105686.0,106251.0,104974.0,105530.0,105530.0,11712300
2022-01-14,IBOVESPA,105530.0,107062.0,105028.0,106928.0,106928.0,11457100
2022-01-17,IBOVESPA,106927.0,106928.0,106097.0,106692.0,106692.0,6924200
2022-01-18,IBOVESPA,106369.0,107013.0,105786.0,106522.0,106522.0,11221900
2022-01-19,IBOVESPA,106670.0,108602.0,106669.0,108013.0,108013.0,12595600
2022-01-20,IBOVESPA,108015.0,109873.0,108015.0,109102.0,109102.0,13630500
2022-01-21,IBOVESPA,109097.0,109786.0,108368.0,108942.0,108942.0,13408400
2022-01-24,IBOVESPA,108941.0,108948.0,106624.0,107752.0,107752.0,12700800
2022-01-25,IBOVESPA,107935.0,110115.0,107185.0,109845.0,109845.0,13713900
2022-01-26,IBOVESPA,110207.0,112695.0,110204.0,111573.0,111573.0,15513800
2022-01-27,IBOVESPA,111303.0,113057.0,111303.0,112315.0,112315.0,14812000
2022-01-28,IBOVESPA,112611.0,112969.0,111407.0,111478.0,111478.0,13520100
2022-01-31,IBOVESPA,111910.0,112495.0,111195.0,112388.0,112388.0,12190800
2022-02-01,IBOVESPA,112143.0,113302.0,112135.0,113147.0,113147.0,11133300
2022-02-02,IBOVESPA,113228.0,113666.0,111645.0,112161.0,112161.0,11751200
2022-02-03,IBOVESPA,111897.0,112502.0,111225.0,111696.0,111696.0,11039700
2022-02-04,IBOVESPA,111696.0,112415.0,110321.0,112245.0,112245.0,0
2022-02-07,IBOVESPA,112247.0,112517.0,111490.0,111996.0,111996.0,10672800
2022-02-08,IBOVESPA,111995.0,112251.0,110943.0,112234.0,112234.0,10157500
2022-02-09,IBOVESPA,112233.0,113163.0,111710.0,112461.0,112461.0,13794500
2022-02-10,IBOVESPA,112462.0,113812.0,112163.0,113359.0,113359.0,13267900
2022-02-11,IBOVESPA,113368.0,114899.0,113128.0,113572.0,113572.0,18602800
2022-02-14,IBOVESPA,113643.0,114167.0,113358.0,113807.0,113807.0,10757600
2022-02-15,IBOVESPA,113905.0,114819.0,113882.0,114660.0,114660.0,11649600
2022-02-16,IBOVESPA,114830.0,115734.0,114816.0,115181.0,115181.0,12052100
2022-02-17,IBOVESPA,115181.0,115214.0,113389.0,113528.0,113528.0,10807500
2022-02-18,IBOVESPA,113534.0,114213.0,112701.0,112768.0,112768.0,11300700
2022-02-21,IBOVESPA,112880.0,113405.0,111608.0,111725.0,111725.0,7864900
2022-02-22,IBOVESPA,111727.0,113315.0,111727.0,112892.0,112892.0,12707000
2022-02-23,IBOVESPA,112892.0,113721.0,111748.0,112008.0,112008.0,12120600
2022-02-24,IBOVESPA,112001.0,112001.0,109125.0,111592.0,111592.0,16794700
2022-02-25,IBOVESPA,111591.0,113142.0,110673.0,113142.0,113142.0,17555700
2022-03-02,IBOVESPA,113143.0,115429.0,113143.0,115174.0,115174.0,0
2022-03-03,IBOVESPA,115173.0,115948.0,115010.0,115166.0,115166.0,12123000
2022-03-04,IBOVESPA,115166.0,115166.0,113389.0,114474.0,114474.0,10715700
2022-03-07,IBOVESPA,114469.0,114529.0,111140.0,111593.0,111593.0,14057700
2022-03-08,IBOVESPA,111594.0,112390.0,110969.0,111203.0,111203.0,15698500
2022-03-09,IBOVESPA,111210.0,114051.0,111207.0,113900.0,113900.0,14705400
2022-03-10,IBOVESPA,113900.0,113939.0,111889.0,113663.0,113663.0,12984000
2022-03-11,IBOVESPA,113664.0,114627.0,111332.0,111713.0,111713.0,12475800
2022-03-14,IBOVESPA,111716.0,112299.0,109717.0,109928.0,109928.0,10480900
2022-03-15,IBOVESPA,109925.0,109925.0,107781.0,108959.0,108959.0,13653800
2022-03-16,IBOVESPA,108958.0,111183.0,108958.0,111112.0,111112.0,13205200
2022-03-17,IBOVESPA,111113.0,113088.0,111070.0,113076.0,113076.0,14407500
2022-03-18,IBOVESPA,113076.0,115311.0,112475.0,115311.0,115311.0,19552500
2022-03-21,IBOVESPA,115307.0,116360.0,115208.0,116155.0,116155.0,10378700
2022-03-22,IBOVESPA,116157.0,117541.0,116157.0,117272.0,117272.0,11382700
2022-03-23,IBOVESPA,117270.0,118270.0,117036.0,117457.0,117457.0,11083700
2022-03-24,IBOVESPA,117460.0,119256.0,117151.0,119053.0,119053.0,13474400
2022-03-25,IBOVESPA,119062.0,119729.0,118548.0,119081.0,119081.0,13814500
2022-03-28,IBOVESPA,119082.0,119444.0,118061.0,118738.0,118738.0,9167700
2022-03-29,IBOVESPA,118740.0,120900.0,118740.0,120014.0,120014.0,12931900
2022-03-30,IBOVESPA,120013.0,120531.0,119775.0,120260.0,120260.0,10893300
2022-03-31,IBOVESPA,120261.0,120880.0,119999.0,119999.0,119999.0,11202100
2022-04-01,IBOVESPA,120001.0,121579.0,120001.0,121570.0,121570.0,13780900
2022-04-04,IBOVESPA,121569.0,121570.0,120754.0,121280.0,121280.0,8812500
2022-04-05,IBOVESPA,121279.0,121628.0,118794.0,118885.0,118885.0,11788300
2022-04-06,IBOVESPA,118885.0,118885.0,116791.0,118228.0,118228.0,13410800
2022-04-07,IBOVESPA,118226.0,119247.0,117509.0,118862.0,118862.0,11520100
2022-04-08,IBOVESPA,118861.0,118868.0,117487.0,118322.0,118322.0,11225800
2022-04-11,IBOVESPA,118320.0,118320.0,116953.0,116953.0,116953.0,9558400
2022-04-12,IBOVESPA,116963.0,118615.0,116054.0,116147.0,116147.0,11406800
2022-04-13,IBOVESPA,116150.0,117329.0,116150.0,116782.0,116782.0,12070500
2022-04-14,IBOVESPA,116781.0,116781.0,115624.0,116182.0,116182.0,10365400
2022-04-18,IBOVESPA,116182.0,116191.0,115177.0,115687.0,115687.0,8404900
2022-04-19,IBOVESPA,115687.0,115687.0,114277.0,115057.0,115057.0,0
2022-04-20,IBOVESPA,115057.0,115057.0,113945.0,114344.0,114344.0,10747700
2022-04-22,IBOVESPA,114343.0,114343.0,110591.0,111078.0,111078.0,10877300
2022-04-25,IBOVESPA,111077.0,111155.0,109222.0,110685.0,110685.0,11098300
2022-04-26,IBOVESPA,110684.0,110685.0,107978.0,108213.0,108213.0,11747500
2022-04-27,IBOVESPA,108214.0,110107.0,108214.0,109349.0,109349.0,11515700
2022-04-28,IBOVESPA,109349.0,110702.0,108905.0,109919.0,109919.0,11129900
2022-04-29,IBOVESPA,109922.0,111819.0,107876.0,107876.0,107876.0,13662200
2022-05-02,IBOVESPA,107876.0,107884.0,105218.0,106639.0,106639.0,11935100
2022-05-03,IBOVESPA,106640.0,107127.0,106033.0,106528.0,106528.0,9935500
2022-05-04,IBOVESPA,106529.0,108382.0,104933.0,108344.0,108344.0,14558600
2022-05-05,IBOVESPA,108337.0,108337.0,103923.0,105304.0,105304.0,13826200
2022-05-06,IBOVESPA,105303.0,106268.0,103984.0,105135.0,105135.0,14137700
2022-05-09,IBOVESPA,105109.0,105109.0,102768.0,103250.0,103250.0,13196700
2022-05-10,IBOVESPA,103251.0,104286.0,102386.0,103110.0,103110.0,13507400
2022-05-11,IBOVESPA,103110.0,105374.0,103008.0,104397.0,104397.0,13425100
2022-05-12,IBOVESPA,104395.0,105708.0,103579.0,105688.0,105688.0,13995600
2022-05-13,IBOVESPA,105691.0,107773.0,105691.0,106924.0,106924.0,12369300
2022-05-16,IBOVESPA,108685.0,108685.0,108199.0,108233.0,108233.0,10596900
2022-05-17,IBOVESPA,108246.0,109774.0,108245.0,108789.0,108789.0,16503400
2022-05-18,IBOVESPA,107903.0,108096.0,106038.0,106247.0,106247.0,14752800
2022-05-19,IBOVESPA,106249.0,107420.0,105760.0,107005.0,107005.0,11426400
2022-05-20,IBOVESPA,108520.0,108795.0,107351.0,108488.0,108488.0,12866400
2022-05-23,IBOVESPA,108500.0,110680.0,108500.0,110346.0,110346.0,10682700
2022-05-24,IBOVESPA,110340.0,110635.0,108399.0,110581.0,110581.0,11724400
2022-05-25,IBOVESPA,110085.0,111006.0,109699.0,110580.0,110580.0,10737700
2022-05-26,IBOVESPA,110577.0,112102.0,110388.0,111890.0,111890.0,13077400
2022-05-27,IBOVESPA,111890.0,112441.0,111558.0,111942.0,111942.0,9979300
2022-05-30,IBOVESPA,111944.0,112690.0,110655.0,111032.0,111032.0,7284500
2022-05-31,IBOVESPA,111036.0,111903.0,110685.0,111351.0,111351.0,15809400
2022-06-01,IBOVESPA,111351.0,111931.0,110822.0,111360.0,111360.0,9790200
2022-06-02,IBOVESPA,111363.0,112709.0,111218.0,112393.0,112393.0,10051100
2022-06-03,IBOVESPA,112392.0,112392.0,110935.0,111102.0,111102.0,8757500
2022-06-06,IBOVESPA,111102.0,111935.0,110015.0,110186.0,110186.0,8212400
2022-06-07,IBOVESPA,110185.0,110435.0,109394.0,110070.0,110070.0,9466200
2022-06-08,IBOVESPA,110067.0,110142.0,108045.0,108368.0,108368.0,10379900
2022-06-09,IBOVESPA,108367.0,108510.0,107068.0,107094.0,107094.0,11955500
2022-06-10,IBOVESPA,107091.0,107092.0,104648.0,105481.0,105481.0,12840500
2022-06-13,IBOVESPA,105476.0,105478.0,101700.0,102598.0,102598.0,13837900
2022-06-14,IBOVESPA,102598.0,103328.0,101325.0,102063.0,102063.0,11563200
2022-06-15,IBOVESPA,102068.0,103952.0,102046.0,102807.0,102807.0,16023500
2022-06-17,IBOVESPA,102800.0,102801.0,98402.0,99825.0,99825.0,18927300
2022-06-20,IBOVESPA,99824.0,100481.0,98409.0,99853.0,99853.0,10900800
2022-06-21,IBOVESPA,99854.0,101069.0,99167.0,99685.0,99685.0,11072300
2022-06-22,IBOVESPA,99678.0,100374.0,98050.0,99522.0,99522.0,11675100
2022-06-23,IBOVESPA,99523.0,100232.0,97775.0,98080.0,98080.0,12397700
2022-06-24,IBOVESPA,98081.0,99313.0,98031.0,98672.0,98672.0,10345200
2022-06-27,IBOVESPA,98673.0,101106.0,98672.0,100764.0,100764.0,9895900
2022-06-28,IBOVESPA,100766.0,102237.0,99956.0,100591.0,100591.0,10493900
2022-06-29,IBOVESPA,100592.0,101313.0,99218.0,99622.0,99622.0,10448100
2022-06-30,IBOVESPA,99619.0,99619.0,97758.0,98542.0,98542.0,14588800
2022-07-01,IBOVESPA,98542.0,99340.0,97231.0,98954.0,98954.0,11609800
2022-07-04,IBOVESPA,98952.0,99353.0,98264.0,98609.0,98609.0,6279300
2022-07-05,IBOVESPA,98608.0,98608.0,96499.0,98295.0,98295.0,13358800
2022-07-06,IBOVESPA,98294.0,99141.0,97423.0,98719.0,98719.0,13348200
2022-07-07,IBOVESPA,98722.0,101420.0,98722.0,100730.0,100730.0,12696300
2022-07-08,IBOVESPA,100732.0,101577.0,99958.0,100289.0,100289.0,9730400
2022-07-11,IBOVESPA,100282.0,100282.0,97854.0,98212.0,98212.0,8893400
2022-07-12,IBOVESPA,98212.0,98737.0,97253.0,98271.0,98271.0,12566300
2022-07-13,IBOVESPA,98258.0,98928.0,97403.0,97881.0,97881.0,12208100
2022-07-14,IBOVESPA,97879.0,97879.0,95431.0,96121.0,96121.0,12579000
2022-07-15,IBOVESPA,96119.0,96971.0,95267.0,96551.0,96551.0,11347600
2022-07-18,IBOVESPA,96553.0,98291.0,96553.0,96916.0,96916.0,10738200
2022-07-19,IBOVESPA,96920.0,98346.0,96917.0,98245.0,98245.0,10295900
2022-07-20,IBOVESPA,98244.0,98366.0,97277.0,98287.0,98287.0,12941700
2022-07-21,IBOVESPA,98286.0,99057.0,97088.0,99033.0,99033.0,10060000
2022-07-22,IBOVESPA,99034.0,99724.0,98321.0,98925.0,98925.0,10033500
2022-07-25,IBOVESPA,98926.0,100508.0,98925.0,100270.0,100270.0,8621800
2022-07-26,IBOVESPA,100270.0,100753.0,99365.0,99772.0,99772.0,9136600
2022-07-27,IBOVESPA,99773.0,101471.0,99772.0,101438.0,101438.0,10263100
2022-07-28,IBOVESPA,101437.0,102686.0,101045.0,102597.0,102597.0,11130000
2022-07-29,IBOVESPA,102597.0,103989.0,102514.0,103165.0,103165.0,12934200
2022-08-01,IBOVESPA,103165.0,103317.0,101764.0,102225.0,102225.0,11626700
2022-08-02,IBOVESPA,102225.0,103660.0,101694.0,103362.0,103362.0,10124500
2022-08-03,IBOVESPA,103362.0,103878.0,102822.0,103775.0,103775.0,12379600
2022-08-04,IBOVESPA,103777.0,106162.0,103777.0,105892.0,105892.0,15499000
2022-08-05,IBOVESPA,105893.0,107176.0,105518.0,106472.0,106472.0,12947500
2022-08-08,IBOVESPA,106473.0,108489.0,106473.0,108402.0,108402.0,12674600
2022-08-09,IBOVESPA,108403.0,109331.0,107842.0,108651.0,108651.0,12147900
2022-08-10,IBOVESPA,108658.0,110362.0,108657.0,110236.0,110236.0,13376200
2022-08-11,IBOVESPA,110236.0,111310.0,109604.0,109718.0,109718.0,14944800
2022-08-12,IBOVESPA,109718.0,112764.0,109718.0,112764.0,112764.0,18704900
2022-08-15,IBOVESPA,112767.0,113214.0,111067.0,113032.0,113032.0,15552900
2022-08-16,IBOVESPA,113034.0,113626.0,112690.0,113512.0,113512.0,12986400
2022-08-17,IBOVESPA,113508.0,114146.0,112483.0,113708.0,113708.0,14652800
2022-08-18,IBOVESPA,113708.0,114375.0,113304.0,113813.0,113813.0,10644200
2022-08-19,IBOVESPA,113807.0,113807.0,111146.0,111496.0,111496.0,12678600
2022-08-22,IBOVESPA,111487.0,111487.0,109858.0,110501.0,110501.0,11010900
2022-08-23,IBOVESPA,110504.0,112965.0,110503.0,112857.0,112857.0,11892000
2022-08-24,IBOVESPA,112856.0,113888.0,112632.0,112898.0,112898.0,13758600
2022-08-25,IBOVESPA,112898.0,114156.0,112768.0,113532.0,113532.0,11838500
2022-08-26,IBOVESPA,113533.0,114091.0,111978.0,112299.0,112299.0,11159700
2022-08-29,IBOVESPA,112296.0,113222.0,111689.0,112323.0,112323.0,9795800
2022-08-30,IBOVESPA,112323.0,112869.0,110103.0,110431.0,110431.0,11937900
2022-08-31,IBOVESPA,110431.0,111364.0,109523.0,109523.0,109523.0,14791100
2022-09-01,IBOVESPA,109524.0,110405.0,108217.0,110405.0,110405.0,14478000
2022-09-02,IBOVESPA,110409.0,112264.0,110409.0,110864.0,110864.0,16691800
2022-09-05,IBOVESPA,110868.0,112671.0,110865.0,112203.0,112203.0,9515500
2022-09-06,IBOVESPA,112203.0,112203.0,109348.0,109764.0,109764.0,14296100
2022-09-08,IBOVESPA,109771.0,110768.0,108619.0,109916.0,109916.0,13759500
2022-09-09,IBOVESPA,109922.0,112540.0,109922.0,112300.0,112300.0,12155200
2022-09-12,IBOVESPA,112307.0,114160.0,112305.0,113407.0,113407.0,11707100
2022-09-13,IBOVESPA,113398.0,113400.0,110522.0,110794.0,110794.0,12612500
2022-09-14,IBOVESPA,110794.0,111504.0,110118.0,110547.0,110547.0,11630900
2022-09-15,IBOVESPA,110547.0,111100.0,109524.0,109954.0,109954.0,11622500
2022-09-16,IBOVESPA,109951.0,109952.0,108489.0,109280.0,109280.0,18843300
2022-09-19,IBOVESPA,109283.0,111976.0,108508.0,111824.0,111824.0,12594800
2022-09-20,IBOVESPA,111824.0,112544.0,111393.0,112517.0,112517.0,12570300
2022-09-21,IBOVESPA,112517.0,113294.0,111380.0,111936.0,111936.0,14726800
2022-09-22,IBOVESPA,111942.0,114392.0,111819.0,114070.0,114070.0,15684400
2022-09-23,IBOVESPA,112258.0,112457.0,110732.0,111716.0,111716.0,13542300
2022-09-26,IBOVESPA,111713.0,111713.0,109022.0,109114.0,109114.0,13127000
2022-09-27,IBOVESPA,109122.0,110161.0,108120.0,108376.0,108376.0,14517500
2022-09-28,IBOVESPA,108377.0,108970.0,107914.0,108451.0,108451.0,13540500
2022-09-29,IBOVESPA,108449.0,108449.0,106244.0,107664.0,107664.0,14588500
2022-09-30,IBOVESPA,107664.0,110502.0,107315.0,110037.0,110037.0,16536300
2022-10-03,IBOVESPA,110048.0,116134.0,110048.0,116134.0,116134.0,20982900
2022-10-04,IBOVESPA,116704.0,118280.0,115837.0,116230.0,116230.0,16078700
2022-10-05,IBOVESPA,116231.0,117514.0,115906.0,117198.0,117198.0,13555200
2022-10-06,IBOVESPA,117200.0,118382.0,117144.0,117561.0,117561.0,14520500
2022-10-07,IBOVESPA,117560.0,117960.0,115924.0,116375.0,116375.0,13616500
2022-10-10,IBOVESPA,116377.0,116841.0,115261.0,115941.0,115941.0,11429900
2022-10-11,IBOVESPA,115928.0,115928.0,114297.0,114827.0,114827.0,13137900
2022-10-13,IBOVESPA,114819.0,115367.0,112690.0,114300.0,114300.0,14583700
2022-10-14,IBOVESPA,114301.0,114712.0,111631.0,112072.0,112072.0,13096100
2022-10-17,IBOVESPA,112107.0,114406.0,112090.0,113624.0,113624.0,11633000
2022-10-18,IBOVESPA,113627.0,115795.0,113627.0,115743.0,115743.0,14744200
2022-10-19,IBOVESPA,115744.0,116459.0,115264.0,116274.0,116274.0,12729900
2022-10-20,IBOVESPA,116276.0,117367.0,116276.0,117171.0,117171.0,16915800
2022-10-21,IBOVESPA,117170.0,120752.0,116736.0,119929.0,119929.0,18579800
2022-10-24,IBOVESPA,119922.0,119924.0,115793.0,116013.0,116013.0,13278800
2022-10-25,IBOVESPA,116016.0,116203.0,114626.0,114626.0,114626.0,14727200
2022-10-26,IBOVESPA,114626.0,114626.0,112577.0,112764.0,112764.0,16088200
2022-10-27,IBOVESPA,112766.0,116236.0,112765.0,114641.0,114641.0,15530800
2022-10-28,IBOVESPA,114636.0,114712.0,113336.0,114539.0,114539.0,14392400
2022-10-31,IBOVESPA,114533.0,116763.0,112113.0,116037.0,116037.0,21637900
2022-11-01,IBOVESPA,116037.0,118261.0,115547.0,116929.0,116929.0,17969700
2022-11-03,IBOVESPA,116927.0,117373.0,114485.0,116896.0,116896.0,15634600
2022-11-04,IBOVESPA,116907.0,120039.0,116904.0,118155.0,118155.0,16209500
2022-11-07,IBOVESPA,118148.0,118240.0,115266.0,115342.0,115342.0,15221900
2022-11-08,IBOVESPA,115340.0,117072.0,114688.0,116160.0,116160.0,14239800
2022-11-09,IBOVESPA,116153.0,116183.0,113110.0,113580.0,113580.0,20531600
2022-11-10,IBOVESPA,113579.0,113579.0,108516.0,109775.0,109775.0,26029300
2022-11-11,IBOVESPA,109775.0,113010.0,109408.0,112253.0,112253.0,25038700
2022-11-14,IBOVESPA,112256.0,114322.0,111930.0,113161.0,113161.0,15080400
2022-11-16,IBOVESPA,113166.0,113473.0,109512.0,110243.0,110243.0,18351000
2022-11-17,IBOVESPA,110241.0,110242.0,107245.0,109703.0,109703.0,23119600
2022-11-18,IBOVESPA,109706.0,111585.0,108512.0,108880.0,108880.0,18769100
2022-11-21,IBOVESPA,108868.0,110235.0,107957.0,109748.0,109748.0,16651600
2022-11-22,IBOVESPA,109750.0,110224.0,107867.0,109037.0,109037.0,15056500
2022-11-23,IBOVESPA,109036.0,109285.0,107902.0,108683.0,108683.0,13198400
2022-11-24,IBOVESPA,108846.0,112612.0,108846.0,111831.0,111831.0,10296900
2022-11-25,IBOVESPA,111831.0,112025.0,108552.0,108977.0,108977.0,12309100
2022-11-28,IBOVESPA,108977.0,109476.0,108378.0,108782.0,108782.0,11492600
2022-11-29,IBOVESPA,108784.0,112187.0,108784.0,110910.0,110910.0,14721700
2022-11-30,IBOVESPA,110910.0,112486.0,110202.0,112486.0,112486.0,19703200
2022-12-01,IBOVESPA,112479.0,112479.0,110548.0,110926.0,110926.0,15193700
2022-12-02,IBOVESPA,110926.0,113761.0,109963.0,111924.0,111924.0,15982000
2022-12-05,IBOVESPA,111922.0,112150.0,109270.0,109401.0,109401.0,12308400
2022-12-06,IBOVESPA,109403.0,110663.0,109217.0,109533.0,109533.0,13437500
2022-12-07,IBOVESPA,110188.0,110247.0,108612.0,109361.0,109361.0,13825300
2022-12-08,IBOVESPA,109068.0,109286.0,106906.0,107245.0,107245.0,14921000
2022-12-09,IBOVESPA,107250.0,108566.0,107089.0,107689.0,107689.0,10676300
2022-12-12,IBOVESPA,107518.0,107561.0,103877.0,105264.0,105264.0,15481900
2022-12-13,IBOVESPA,105345.0,106689.0,103409.0,103892.0,103892.0,17702200
2022-12-14,IBOVESPA,103536.0,104516.0,101632.0,103803.0,103803.0,24923500
2022-12-15,IBOVESPA,103739.0,105483.0,103014.0,103738.0,103738.0,15568200
2022-12-16,IBOVESPA,103737.0,104018.0,102248.0,102825.0,102825.0,18255000
2022-12-19,IBOVESPA,102859.0,105107.0,102770.0,104530.0,104530.0,16773400
2022-12-20,IBOVESPA,104740.0,107792.0,104607.0,106979.0,106979.0,19125600
2022-12-21,IBOVESPA,106866.0,107991.0,106066.0,107313.0,107313.0,17634900
2022-12-22,IBOVESPA,107436.0,108383.0,106510.0,107317.0,107317.0,11494600
2022-12-23,IBOVESPA,107552.0,109994.0,107552.0,109698.0,109698.0,12847100
2022-12-26,IBOVESPA,109699.0,109755.0,108309.0,108738.0,108738.0,5219500
2022-12-27,IBOVESPA,108739.0,109353.0,107418.0,108347.0,108347.0,11158100
2022-12-28,IBOVESPA,108578.0,110536.0,108578.0,110237.0,110237.0,11193900
2022-12-29,IBOVESPA,110237.0,111178.0,109560.0,110031.0,110031.0,13389100
